Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","226","Uganda","5313","Laying","1062","Eggs, hen, in shell","2016","2016","1000 Head","7954","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5313","Laying","1062","Eggs, hen, in shell","2017","2017","1000 Head","8000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5313","Laying","1062","Eggs, hen, in shell","2018","2018","1000 Head","8104","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1961","1961","100mg/An","18000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1962","1962","100mg/An","18000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1963","1963","100mg/An","18000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1964","1964","100mg/An","21000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1965","1965","100mg/An","21000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1966","1966","100mg/An","24700","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1967","1967","100mg/An","24708","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1968","1968","100mg/An","24684","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1969","1969","100mg/An","24691","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1970","1970","100mg/An","24699","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1971","1971","100mg/An","25353","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1972","1972","100mg/An","25345","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1973","1973","100mg/An","26000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1974","1974","100mg/An","26650","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1975","1975","100mg/An","27413","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1976","1976","100mg/An","28667","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1977","1977","100mg/An","19657","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1978","1978","100mg/An","18060","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1979","1979","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1980","1980","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1981","1981","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1982","1982","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1983","1983","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1984","1984","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1985","1985","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1986","1986","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1987","1987","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1988","1988","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1989","1989","100mg/An","20000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1990","1990","100mg/An","21714","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1991","1991","100mg/An","22535","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1992","1992","100mg/An","22778","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1993","1993","100mg/An","22368","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1994","1994","100mg/An","22051","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1995","1995","100mg/An","21750","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1996","1996","100mg/An","22000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1997","1997","100mg/An","19934","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1998","1998","100mg/An","22785","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","1999","1999","100mg/An","45581","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2000","2000","100mg/An","47442","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2001","2001","100mg/An","35381","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2002","2002","100mg/An","35414","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2003","2003","100mg/An","35418","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2004","2004","100mg/An","35396","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2005","2005","100mg/An","50000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2006","2006","100mg/An","49802","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2007","2007","100mg/An","49657","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2008","2008","100mg/An","50172","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2009","2009","100mg/An","49857","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2010","2010","100mg/An","49877","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2011","2011","100mg/An","49937","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2012","2012","100mg/An","55594","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2013","2013","100mg/An","52222","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2014","2014","100mg/An","51053","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2015","2015","100mg/An","55173","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2016","2016","100mg/An","54063","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2017","2017","100mg/An","55000","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5410","Yield","1062","Eggs, hen, in shell","2018","2018","100mg/An","55530","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1961","1961","tonnes","5391","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1962","1962","tonnes","5616","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1963","1963","tonnes","5832","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1964","1964","tonnes","6909","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1965","1965","tonnes","7098","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1966","1966","tonnes","7410","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1967","1967","tonnes","7610","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1968","1968","tonnes","7800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1969","1969","tonnes","8000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1970","1970","tonnes","8200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1971","1971","tonnes","8620","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1972","1972","tonnes","8820","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1973","1973","tonnes","9360","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1974","1974","tonnes","10127","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1975","1975","tonnes","11907","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1976","1976","tonnes","13545","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1977","1977","tonnes","10320","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1978","1978","tonnes","9030","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1979","1979","tonnes","10480","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1980","1980","tonnes","10560","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1981","1981","tonnes","10720","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1982","1982","tonnes","11600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1983","1983","tonnes","12400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1984","1984","tonnes","12400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1985","1985","tonnes","13200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1986","1986","tonnes","14400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1987","1987","tonnes","12800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1988","1988","tonnes","13600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1989","1989","tonnes","14400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1990","1990","tonnes","15200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1991","1991","tonnes","16000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1992","1992","tonnes","16400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1993","1993","tonnes","17000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1994","1994","tonnes","17200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1995","1995","tonnes","17400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1996","1996","tonnes","17600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1997","1997","tonnes","18000","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1998","1998","tonnes","18000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","1999","1999","tonnes","19600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2000","2000","tonnes","20400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2001","2001","tonnes","15391","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2002","2002","tonnes","15405","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2003","2003","tonnes","15584","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2004","2004","tonnes","15928","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2005","2005","tonnes","22000","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2006","2006","tonnes","22660","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2007","2007","tonnes","23339","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2008","2008","tonnes","30856","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1062","Eggs, hen, in shell","2009","2009","tonnes","42129","","Official data"
