Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1984","1984","hg/ha","7662","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1985","1985","hg/ha","7978","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1986","1986","hg/ha","6730","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1987","1987","hg/ha","8016","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1988","1988","hg/ha","7596","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1989","1989","hg/ha","8092","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1990","1990","hg/ha","8001","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1991","1991","hg/ha","7513","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1992","1992","hg/ha","7500","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1993","1993","hg/ha","7754","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1994","1994","hg/ha","6585","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1995","1995","hg/ha","6500","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1996","1996","hg/ha","3805","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1997","1997","hg/ha","3508","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1998","1998","hg/ha","6000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","1999","1999","hg/ha","5994","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2000","2000","hg/ha","6009","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2001","2001","hg/ha","6990","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2002","2002","hg/ha","6993","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2003","2003","hg/ha","6731","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2004","2004","hg/ha","5603","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2005","2005","hg/ha","5773","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2006","2006","hg/ha","4994","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2007","2007","hg/ha","5000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2008","2008","hg/ha","14009","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2009","2009","hg/ha","15016","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2010","2010","hg/ha","14992","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2011","2011","hg/ha","14000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2012","2012","hg/ha","12999","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2013","2013","hg/ha","14000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2014","2014","hg/ha","15000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2015","2015","hg/ha","15000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2016","2016","hg/ha","15241","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2017","2017","hg/ha","15966","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","176","Beans, dry","2018","2018","hg/ha","16566","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1961","1961","tonnes","100000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1962","1962","tonnes","100000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1963","1963","tonnes","110000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1964","1964","tonnes","120000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1965","1965","tonnes","130000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1966","1966","tonnes","140000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1967","1967","tonnes","156000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1968","1968","tonnes","170000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1969","1969","tonnes","116000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1970","1970","tonnes","169000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1971","1971","tonnes","222000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1972","1972","tonnes","237000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1973","1973","tonnes","170000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1974","1974","tonnes","196300","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1975","1975","tonnes","325000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1976","1976","tonnes","337000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1977","1977","tonnes","253000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1978","1978","tonnes","291000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1979","1979","tonnes","182000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1980","1980","tonnes","133000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1981","1981","tonnes","240000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1982","1982","tonnes","237000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1983","1983","tonnes","314000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1984","1984","tonnes","295000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1985","1985","tonnes","266815","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1986","1986","tonnes","267093","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1987","1987","tonnes","299000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1988","1988","tonnes","338000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1989","1989","tonnes","388816","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1990","1990","tonnes","396000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1991","1991","tonnes","383000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1992","1992","tonnes","402000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1993","1993","tonnes","428000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1994","1994","tonnes","378000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1995","1995","tonnes","390000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1996","1996","tonnes","234000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1997","1997","tonnes","221000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1998","1998","tonnes","387000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","1999","1999","tonnes","401000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2000","2000","tonnes","420000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2001","2001","tonnes","511000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2002","2002","tonnes","535000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2003","2003","tonnes","525000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2004","2004","tonnes","455000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2005","2005","tonnes","478000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2006","2006","tonnes","424000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2007","2007","tonnes","435000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2008","2008","tonnes","912000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2009","2009","tonnes","925000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2010","2010","tonnes","949000","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2011","2011","tonnes","915445","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2012","2012","tonnes","869607","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2013","2013","tonnes","941182","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2014","2014","tonnes","1011435","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2015","2015","tonnes","1012446","","Official data"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2016","2016","tonnes","1006088","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2017","2017","tonnes","1026017","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","176","Beans, dry","2018","2018","tonnes","1039109","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1961","1961","ha","317000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1962","1962","ha","264000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1963","1963","ha","286000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1964","1964","ha","240000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1965","1965","ha","359000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1966","1966","ha","217000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1967","1967","ha","253000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1968","1968","ha","227000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1969","1969","ha","300000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1970","1970","ha","539000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1971","1971","ha","508000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1972","1972","ha","375000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1973","1973","ha","483000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1974","1974","ha","485000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1975","1975","ha","618200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1976","1976","ha","512200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1977","1977","ha","540300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1978","1978","ha","528600","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1979","1979","ha","303000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1980","1980","ha","302000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1981","1981","ha","310000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1982","1982","ha","331000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1983","1983","ha","372000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1984","1984","ha","401000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1985","1985","ha","299769","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1986","1986","ha","361724","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1987","1987","ha","345000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1988","1988","ha","361000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1989","1989","ha","392096","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1990","1990","ha","412000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","125","Cassava","1991","1991","ha","389000","","Official data"
